files;accuracy;mean(f1);mean(prec);mean(recall);f1_BU-E-MAIL;f1_BU-NAME-VERSAND;f1_BU-ORT;f1_BU-PLZ;f1_BU-STRASSE;f1_Fällig am;f1_MWSTProzent;f1_NAME;f1_NONE;f1_ProvisionBrutto;f1_ProvisionNetto;f1_ProvisionSteuerfrei;f1_ProvisionSteuern;f1_Rechnungsnr.;f1_Reisedatum;f1_Reisender;f1_ReisepreisBrutto;f1_ReisepreisNetto;f1_Ver-Kdnr;precision_BU-E-MAIL;precision_BU-NAME-VERSAND;precision_BU-ORT;precision_BU-PLZ;precision_BU-STRASSE;precision_Fällig am;precision_MWSTProzent;precision_NAME;precision_NONE;precision_ProvisionBrutto;precision_ProvisionNetto;precision_ProvisionSteuerfrei;precision_ProvisionSteuern;precision_Rechnungsnr.;precision_Reisedatum;precision_Reisender;precision_ReisepreisBrutto;precision_ReisepreisNetto;precision_Ver-Kdnr;recall_BU-E-MAIL;recall_BU-NAME-VERSAND;recall_BU-ORT;recall_BU-PLZ;recall_BU-STRASSE;recall_Fällig am;recall_MWSTProzent;recall_NAME;recall_NONE;recall_ProvisionBrutto;recall_ProvisionNetto;recall_ProvisionSteuerfrei;recall_ProvisionSteuern;recall_Rechnungsnr.;recall_Reisedatum;recall_Reisender;recall_ReisepreisBrutto;recall_ReisepreisNetto;recall_Ver-Kdnr
00000005547528;0.8947368421052632;0.5654070190767438;0.508011583011583;0.7210081585081585;-1.0;1.0;0.6666666666666666;1.0;0.5714285714285715;-1.0;0.6;0.6666666666666666;0.9467889908256881;1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.33333333333333337;-1.0;0.0;-1.0;1.0;0.5;1.0;0.4;-1.0;0.5;0.5;0.9961389961389961;1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.2;-1.0;0.0;-1.0;1.0;1.0;1.0;1.0;-1.0;0.75;1.0;0.9020979020979021;1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005592221;0.875968992248062;0.6447581789794904;0.559455981540646;0.9337368094351334;-1.0;1.0;0.33333333333333337;1.0;0.25;-1.0;0.2857142857142857;0.5714285714285715;0.9299552906110283;0.4;1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.8;-1.0;1.0;0.2;1.0;0.2;-1.0;0.16666666666666666;0.4;0.9968051118210862;0.25;1.0;-1.0;0.3333333333333333;-1.0;-1.0;-1.0;0.5;-1.0;0.6666666666666666;-1.0;1.0;1.0;1.0;0.3333333333333333;-1.0;1.0;1.0;0.8715083798882681;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005567787;0.7687861271676301;0.46682094479928415;0.47367831541218636;0.4909041394335512;-1.0;0.8;0.4615384615384615;1.0;0.0;-1.0;0.0;0.0;0.8736462093862815;0.0;0.8;-1.0;1.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.0;-1.0;0.6666666666666666;0.375;1.0;0.0;-1.0;0.0;0.0;0.9758064516129032;0.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0;-1.0;1.0;0.6;1.0;0.0;-1.0;0.0;0.0;0.7908496732026143;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.5;-1.0;0.0
07010000421348;0.884765625;0.43159761168326477;0.3570719954648525;0.6990365111561866;-1.0;0.2222222222222222;0.5;1.0;0.4;-1.0;0.5;0.0;0.937901498929336;0.0;0.6666666666666666;-1.0;0.2857142857142857;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.0;-1.0;0.125;0.3333333333333333;1.0;0.3333333333333333;-1.0;0.3333333333333333;0.0;0.9931972789115646;0.0;0.5;-1.0;0.16666666666666666;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;1.0;1.0;1.0;0.5;-1.0;1.0;0.0;0.8884381338742393;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
07010000450165;0.7814207650273224;0.16342760265295475;0.1380002532928065;0.42369281045751633;-1.0;0.2285714285714286;0.0;0.5;0.07999999999999999;-1.0;0.0;0.0;0.8763693270735524;0.0;0.14285714285714285;-1.0;0.13333333333333333;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;0.13333333333333333;0.0;0.3333333333333333;0.041666666666666664;-1.0;0.0;0.0;0.9929078014184397;0.0;0.08333333333333333;-1.0;0.07142857142857142;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;0.8;0.0;1.0;1.0;-1.0;0.0;0.0;0.7843137254901961;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0
00000005592274;0.9265536723163842;0.6992718446601941;0.625;0.9099378881987578;-1.0;0.6666666666666666;0.4;1.0;0.6666666666666666;-1.0;0.4;0.0;0.9579288025889967;1.0;0.8;-1.0;1.0;-1.0;-1.0;-1.0;0.5;-1.0;1.0;-1.0;0.5;0.25;1.0;0.5;-1.0;0.25;0.0;1.0;1.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.9192546583850931;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005576654;0.7696969696969697;0.5238756613756614;0.5452380952380952;0.6885198135198135;-1.0;0.5714285714285715;0.5;1.0;0.25;-1.0;0.4;0.0;0.8650793650793651;0.0;0.5;-1.0;0.8;-1.0;-1.0;-1.0;0.4;-1.0;1.0;-1.0;0.4;0.5;1.0;0.14285714285714285;-1.0;0.25;0.0;1.0;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.25;-1.0;1.0;-1.0;1.0;0.5;1.0;1.0;-1.0;1.0;0.0;0.7622377622377622;0.0;0.3333333333333333;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000450102;0.9171483622350675;0.5290093404687577;0.41648550724637684;0.7985695276114438;-1.0;0.7499999999999999;0.6666666666666666;0.6666666666666666;0.5714285714285715;-1.0;0.5;0.0;0.95525494276795;0.0;0.5714285714285715;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.5;-1.0;0.5;-1.0;0.6;0.5;0.5;0.5;-1.0;0.3333333333333333;0.0;0.9978260869565218;0.0;0.4;-1.0;0.5;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;0.3333333333333333;-1.0;1.0;1.0;1.0;0.6666666666666666;-1.0;1.0;0.0;0.9161676646706587;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005571859;0.7518796992481203;0.34259259259259256;0.31485615079365076;0.48125;-1.0;1.0;0.5;1.0;0.0;-1.0;0.25;0.0;0.8611111111111113;0.0;0.0;-1.0;0.5;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;1.0;0.3333333333333333;1.0;0.0;-1.0;0.14285714285714285;0.0;0.96875;0.0;0.0;-1.0;0.3333333333333333;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;1.0;1.0;1.0;0.0;-1.0;1.0;0.0;0.775;0.0;0.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0
00000005558159;0.888095238095238;0.6349259901891481;0.5319033935413245;0.9485793044953349;-1.0;0.33333333333333337;0.4;0.8;0.4;-1.0;0.4;0.6666666666666666;0.9365721997300944;0.6666666666666666;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.4444444444444445;-1.0;0.5714285714285715;-1.0;0.2;0.25;0.6666666666666666;0.25;-1.0;0.3333333333333333;0.5;0.9971264367816092;0.5;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.2857142857142857;-1.0;0.4;-1.0;1.0;1.0;1.0;1.0;-1.0;0.5;1.0;0.8829516539440203;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000442968;0.8989547038327527;0.5819405917706888;0.5285714285714286;0.7833640836408365;-1.0;0.25;0.5;1.0;0.28571428571428575;-1.0;0.5;0.0;0.9475728155339805;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;0.14285714285714285;0.3333333333333333;1.0;0.2;-1.0;0.3333333333333333;0.0;1.0;0.0;0.3333333333333333;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;0.5;-1.0;1.0;0.0;0.9003690036900369;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000450161;0.825;0.5329719954483659;0.474302649930265;0.718103448275862;-1.0;0.8000000000000002;0.6666666666666666;1.0;0.4615384615384615;-1.0;0.33333333333333337;0.0;0.8960302457466919;0.0;0.5714285714285715;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.0;-1.0;1.0;-1.0;0.8;0.5;1.0;0.3;-1.0;0.2;0.0;0.9916317991631799;0.0;0.4;-1.0;0.5;-1.0;-1.0;-1.0;0.0;-1.0;1.0;-1.0;0.8;1.0;1.0;1.0;-1.0;1.0;0.0;0.8172413793103448;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0
07010000451121;0.7794117647058824;0.6183862433862434;0.5772058823529412;0.8272036002482931;-1.0;0.26666666666666666;0.5;0.6666666666666666;0.3;-1.0;0.5;0.0;0.8634920634920634;1.0;1.0;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.8571428571428571;-1.0;0.8;-1.0;0.16666666666666666;0.3333333333333333;1.0;0.17647058823529413;-1.0;0.3333333333333333;0.0;1.0;1.0;1.0;-1.0;0.5;-1.0;-1.0;-1.0;0.75;-1.0;0.6666666666666666;-1.0;0.6666666666666666;1.0;0.5;1.0;-1.0;1.0;0.0;0.7597765363128491;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005587658;0.8191489361702128;0.519011544011544;0.455467798552905;0.7776946107784432;-1.0;0.5;0.16666666666666669;1.0;0.8571428571428571;-1.0;0.4;0.3636363636363636;0.9025974025974026;0.8;0.5714285714285715;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;0.3333333333333333;0.09090909090909091;1.0;0.75;-1.0;0.25;0.2222222222222222;0.9858156028368794;0.6666666666666666;0.6666666666666666;-1.0;0.5;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.8323353293413174;1.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0
00000005578826;0.8532608695652174;0.20823045267489712;0.17094017094017092;0.32490079365079366;-1.0;0.0;0.0;0.4;0.6666666666666666;-1.0;0.5;0.0;0.9320987654320988;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.25;0.5;-1.0;0.3333333333333333;0.0;0.967948717948718;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;0.0;0.0;1.0;1.0;-1.0;1.0;0.0;0.8988095238095238;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0
07010000441115;0.9;0.5809654293696846;0.548611111111111;0.6583946078431372;-1.0;0.8571428571428571;1.0;1.0;0.6666666666666666;-1.0;0.0;0.0;0.9477756286266924;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0;-1.0;0.75;1.0;1.0;0.5;-1.0;0.0;0.0;1.0;0.0;0.3333333333333333;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.9007352941176471;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0
07010000452735;0.9347408829174664;0.550126449543548;0.4694444444444445;0.8278223112892452;-1.0;0.2857142857142857;0.4;1.0;0.7499999999999999;-1.0;0.6666666666666666;0.0;0.9658031088082902;0.0;0.8;-1.0;0.4;-1.0;-1.0;-1.0;0.33333333333333337;-1.0;1.0;-1.0;0.16666666666666666;0.25;1.0;0.6;-1.0;0.5;0.0;1.0;0.0;0.6666666666666666;-1.0;0.25;-1.0;-1.0;-1.0;0.2;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.9338677354709419;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005558233;0.834345186470078;0.4404116780722695;0.33214515057774313;0.9527142421469961;-1.0;0.5263157894736842;0.33333333333333337;0.7272727272727273;0.4651162790697675;-1.0;0.1904761904761905;0.5217391304347826;0.9072781655034895;0.13333333333333333;0.19999999999999998;-1.0;0.25;-1.0;-1.0;-1.0;0.3157894736842105;-1.0;0.7142857142857143;-1.0;0.35714285714285715;0.23076923076923078;0.5714285714285714;0.30303030303030304;-1.0;0.10526315789473684;0.35294117647058826;0.9967141292442497;0.07142857142857142;0.1111111111111111;-1.0;0.14285714285714285;-1.0;-1.0;-1.0;0.1875;-1.0;0.5555555555555556;-1.0;1.0;0.6;1.0;1.0;-1.0;1.0;1.0;0.8325709057639524;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000439067;0.8619329388560157;0.4253318999543832;0.3521634615384615;0.7055090655509065;-1.0;0.4615384615384615;0.2857142857142857;0.6666666666666666;0.375;-1.0;0.0;0.0;0.9261744966442953;0.0;0.2222222222222222;-1.0;0.5;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0;-1.0;0.375;0.16666666666666666;0.5;0.23076923076923078;-1.0;0.0;0.0;0.9951923076923077;0.0;0.125;-1.0;0.3333333333333333;-1.0;-1.0;-1.0;0.5;-1.0;1.0;-1.0;0.6;1.0;1.0;1.0;-1.0;0.0;0.0;0.8661087866108786;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000430666;0.8731155778894473;0.3575388410502125;0.3129430955517912;0.7405825667980727;-1.0;0.13333333333333333;0.0;1.0;0.13333333333333333;-1.0;0.25;0.0;0.9303928325292901;0.0;0.3076923076923077;-1.0;0.2857142857142857;-1.0;-1.0;-1.0;0.25;-1.0;1.0;-1.0;0.07142857142857142;0.0;1.0;0.07142857142857142;-1.0;0.14285714285714285;0.0;0.9782608695652174;0.0;0.18181818181818182;-1.0;0.16666666666666666;-1.0;-1.0;-1.0;0.14285714285714285;-1.0;1.0;-1.0;1.0;0.0;1.0;1.0;-1.0;1.0;0.0;0.8869908015768725;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005547263;0.8930041152263375;0.6845821661998133;0.6190298507462686;0.8799603174603176;-1.0;0.5;0.2857142857142857;1.0;0.5714285714285715;-1.0;0.6666666666666666;0.0;0.9411764705882354;1.0;0.7499999999999999;-1.0;1.0;-1.0;-1.0;-1.0;0.5;-1.0;1.0;-1.0;0.3333333333333333;0.16666666666666666;1.0;0.5;-1.0;0.5;0.0;0.9950248756218906;1.0;0.6;-1.0;1.0;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;1.0;-1.0;1.0;1.0;1.0;0.6666666666666666;-1.0;1.0;0.0;0.8928571428571429;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005535447;0.7990196078431373;0.5007099665262932;0.4390873015873016;0.6913176265270505;-1.0;0.4444444444444445;0.5;1.0;0.4444444444444445;-1.0;0.0;0.0;0.8862973760932944;1.0;0.4;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.0;-1.0;0.4;0.3333333333333333;1.0;0.2857142857142857;-1.0;0.0;0.0;1.0;1.0;0.25;-1.0;0.5;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.5;1.0;1.0;1.0;-1.0;0.0;0.0;0.7958115183246073;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005558169;0.8585365853658536;0.7970796676441837;0.7827380952380952;0.9036036036036036;-1.0;1.0;0.25;1.0;0.4;-1.0;1.0;0.0;0.9149560117302054;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;0.14285714285714285;1.0;0.25;-1.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.8432432432432433;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005592234;0.9277777777777778;0.8429226383109879;0.7875;0.993271221532091;-1.0;1.0;0.33333333333333337;1.0;0.8571428571428571;-1.0;0.5;1.0;0.9579288025889967;0.6666666666666666;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.8;-1.0;1.0;-1.0;1.0;0.2;1.0;0.75;-1.0;0.3333333333333333;1.0;1.0;0.5;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.9192546583850931;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005587989;0.8636363636363636;0.540079365079365;0.49454365079365087;0.7597222222222223;-1.0;0.4;1.0;1.0;0.75;-1.0;0.0;0.2;0.9285714285714286;0.6666666666666666;0.2857142857142857;-1.0;0.0;-1.0;-1.0;-1.0;0.25;-1.0;1.0;-1.0;0.25;1.0;1.0;0.75;-1.0;0.0;0.125;1.0;0.5;0.16666666666666666;-1.0;0.0;-1.0;-1.0;-1.0;0.14285714285714285;-1.0;1.0;-1.0;1.0;1.0;1.0;0.75;-1.0;0.0;0.5;0.8666666666666667;1.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005556804;0.8245614035087719;0.4623523149230091;0.3948917137476459;0.7424004192872117;-1.0;0.6666666666666666;0.4;1.0;0.5714285714285715;-1.0;0.33333333333333337;0.4285714285714285;0.8997429305912596;0.6666666666666666;0.4;-1.0;0.0;-1.0;-1.0;-1.0;0.18181818181818182;-1.0;0.0;-1.0;0.5;0.5;1.0;0.4;-1.0;0.2;0.3;0.9887005649717514;0.5;0.25;-1.0;0.0;-1.0;-1.0;-1.0;0.1;-1.0;0.0;-1.0;1.0;0.3333333333333333;1.0;1.0;-1.0;1.0;0.75;0.8254716981132075;1.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005558020;0.9404761904761905;0.7804794520547945;0.7291666666666666;0.9111479028697572;-1.0;0.6666666666666666;0.4;1.0;1.0;-1.0;0.6666666666666666;0.0;0.9657534246575342;0.6666666666666666;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;0.5;0.25;1.0;1.0;-1.0;0.5;0.0;1.0;0.5;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.9337748344370861;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000452706;0.7341337907375644;0.22436526817970118;0.17558086036346907;0.6113009592326138;-1.0;0.3;0.15384615384615385;0.0;0.25;-1.0;0.4;0.0;0.843298969072165;0.0;0.4;-1.0;0.0;-1.0;-1.0;-1.0;0.25;-1.0;0.09523809523809523;-1.0;0.2;0.08333333333333333;0.0;0.14285714285714285;-1.0;0.25;0.0;0.9879227053140096;0.0;0.25;-1.0;0.0;-1.0;-1.0;-1.0;0.14285714285714285;-1.0;0.05;-1.0;0.6;1.0;0.0;1.0;-1.0;1.0;0.0;0.7356115107913669;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005558143;0.7989130434782609;0.5654371584699454;0.6081349206349206;0.5959595959595959;-1.0;0.0;0.6666666666666666;1.0;0.4;-1.0;1.0;0.5;0.8852459016393442;0.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.6666666666666666;-1.0;0.0;1.0;1.0;0.5;-1.0;1.0;0.3333333333333333;0.9642857142857143;0.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.5;-1.0;0.0;0.5;1.0;0.3333333333333333;-1.0;1.0;1.0;0.8181818181818182;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0
00000005558486;0.9157303370786517;0.8153460837887069;0.7430555555555557;0.9921875;-1.0;1.0;0.4;1.0;0.8;-1.0;0.5;0.6666666666666666;0.9508196721311475;0.6666666666666666;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.8;-1.0;1.0;-1.0;1.0;0.25;1.0;0.6666666666666666;-1.0;0.3333333333333333;0.5;1.0;0.5;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.90625;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005542953;0.9142857142857143;0.670928338762215;0.6174886621315193;0.7843749999999999;-1.0;0.5;0.3333333333333333;1.0;0.8;-1.0;0.6666666666666666;0.0;0.9511400651465799;1.0;0.8;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0;-1.0;0.3333333333333333;0.25;1.0;0.6666666666666666;-1.0;0.5;0.0;0.9931972789115646;1.0;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0;-1.0;1.0;0.5;1.0;1.0;-1.0;1.0;0.0;0.9125;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005571472;0.8951965065502183;0.5836513280957725;0.5189777119828932;0.7417452830188679;-1.0;0.5;0.6666666666666666;0.6666666666666666;0.5;-1.0;1.0;0.7272727272727273;0.9432098765432099;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0;-1.0;0.3333333333333333;0.5;0.5;0.3333333333333333;-1.0;1.0;0.5714285714285714;0.9896373056994818;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.9009433962264151;0.0;1.0;-1.0;0.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0
00000005566722;0.8382352941176471;0.5544354838709677;0.4947469746974697;0.7370689655172414;-1.0;0.0;1.0;1.0;0.7499999999999999;-1.0;0.33333333333333337;0.0;0.9032258064516129;1.0;0.5;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.0;1.0;1.0;0.6;-1.0;0.2;0.0;0.9702970297029703;1.0;0.3333333333333333;-1.0;0.5;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;0.0;-1.0;0.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.8448275862068966;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005558522;0.8663366336633663;0.6989957887917072;0.6341269841269842;0.9045045045045045;-1.0;0.6666666666666666;0.25;0.6666666666666666;0.7499999999999999;-1.0;0.33333333333333337;0.0;0.9212827988338192;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.8;-1.0;1.0;-1.0;0.5;0.14285714285714285;0.5;0.6;-1.0;0.2;0.0;1.0;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;1.0;-1.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.8540540540540541;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005563748;0.8599221789883269;0.4952367636092469;0.4440438034188034;0.6138423988842399;-1.0;0.8;0.0;0.6666666666666666;0.25;-1.0;1.0;0.8;0.9261744966442953;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;1.0;-1.0;0.6666666666666666;0.0;0.5;0.16666666666666666;-1.0;1.0;0.6666666666666666;0.9951923076923077;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.3333333333333333;-1.0;1.0;-1.0;1.0;0.0;1.0;0.5;-1.0;1.0;1.0;0.8661087866108786;0.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
00000005556895;0.7865168539325843;0.4579091406677614;0.403515625;0.6694958847736626;-1.0;0.6;0.4;1.0;0.28571428571428575;-1.0;0.33333333333333337;0.33333333333333337;0.8758620689655173;1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.6666666666666666;-1.0;0.0;-1.0;0.5;0.25;1.0;0.2;-1.0;0.2;0.2;0.9921875;1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;0.5;-1.0;0.0;-1.0;0.75;1.0;1.0;0.5;-1.0;1.0;1.0;0.7839506172839507;1.0;0.0;-1.0;0.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
07010000455491;0.7777777777777778;0.5005539473912968;0.4279967159277504;0.7808377896613191;-1.0;0.5454545454545454;0.25;0.0;0.18181818181818182;-1.0;0.4;0.0;0.8674698795180723;0.6666666666666666;0.6666666666666666;-1.0;1.0;-1.0;-1.0;-1.0;0.8571428571428571;-1.0;0.5714285714285715;-1.0;0.5;0.14285714285714285;0.0;0.1;-1.0;0.25;0.0;0.993103448275862;0.5;0.5;-1.0;1.0;-1.0;-1.0;-1.0;0.75;-1.0;0.4;-1.0;0.6;1.0;0.0;1.0;-1.0;1.0;0.0;0.7700534759358288;1.0;1.0;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;1.0
07010000415474;0.8536585365853658;0.44640193590497845;0.37669082125603864;0.6760931558935361;-1.0;0.8571428571428571;0.6666666666666666;0.6666666666666666;0.5454545454545454;-1.0;0.5;0.0;0.9208924949290062;0.0;0.2;-1.0;0.6666666666666666;-1.0;-1.0;-1.0;0.33333333333333337;-1.0;0.0;-1.0;1.0;0.5;0.5;0.375;-1.0;0.3333333333333333;0.0;0.9869565217391304;0.0;0.125;-1.0;0.5;-1.0;-1.0;-1.0;0.2;-1.0;0.0;-1.0;0.75;1.0;1.0;1.0;-1.0;1.0;0.0;0.8631178707224335;0.0;0.5;-1.0;1.0;-1.0;-1.0;-1.0;1.0;-1.0;0.0
00000005577182;0.7074468085106383;0.3931933605846649;0.35833333333333334;0.4757142857142857;-1.0;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.888888888888889;-1.0;0.0;0.0;0.8294314381270902;0.0;0.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;0.5;0.5;0.5;0.8;-1.0;0.0;0.0;1.0;0.0;0.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0;-1.0;1.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.7085714285714285;0.0;0.0;-1.0;1.0;-1.0;-1.0;-1.0;0.0;-1.0;0.0
